FK_STANDORT,DATUM,VELO_IN,VELO_OUT,FUSS_IN,FUSS_OUT,OST,NORD
732,2026-01-08T06:15,0,1,,,2681319,1248665
4269,2026-01-08T06:15,5,1,,,2682227,1244618
2989,2026-01-08T06:15,2,1,,,2682278,1248324
3015,2026-01-08T06:15,,,3,0,2683023,1244140
4266,2026-01-08T06:15,3,4,,,2681301,1247665
2993,2026-01-08T06:15,2,1,,,2683573,1248545
3012,2026-01-08T06:15,1,0,,,2682647,1250364
4273,2026-01-08T06:15,2,4,,,2682971,1248179
3279,2026-01-08T06:15,,,0,0,2683437,1247199
3279,2026-01-08T06:30,,,0,0,2683437,1247199
4241,2026-01-08T06:30,0,1,,,2682297,1248328
4272,2026-01-08T06:30,11,,,,2682834,1247926
4273,2026-01-08T06:30,1,4,,,2682971,1248179
4266,2026-01-08T06:30,0,7,,,2681301,1247665
4269,2026-01-08T06:30,4,0,,,2682227,1244618
5002,2026-01-08T06:30,4,2,,,2682873,1245891
4267,2026-01-08T06:30,9,,,,2683457,1247065
2989,2026-01-08T06:30,4,2,,,2682278,1248324
2993,2026-01-08T06:30,8,3,,,2683573,1248545
4258,2026-01-08T06:30,5,,,,2682683,1250569
4249,2026-01-08T06:30,2,1,,,2682296,1248311
2997,2026-01-08T06:30,3,1,,,2682933,1248821
4270,2026-01-08T06:30,5,6,,,2684006,1246566
732,2026-01-08T06:30,3,2,,,2681319,1248665
3015,2026-01-08T06:30,,,1,1,2683023,1244140
3012,2026-01-08T06:30,2,1,,,2682647,1250364
4262,2026-01-08T06:30,0,0,,,2682731,1247708
1037,2026-01-08T06:30,10,2,,,2681339,1248647
4242,2026-01-08T06:30,7,0,,,2682337,1248451
4249,2026-01-08T06:45,3,2,,,2682296,1248311
3279,2026-01-08T06:45,,,0,0,2683437,1247199
4269,2026-01-08T06:45,9,0,,,2682227,1244618
2997,2026-01-08T06:45,6,2,,,2682933,1248821
3015,2026-01-08T06:45,,,4,2,2683023,1244140
5002,2026-01-08T06:45,3,0,,,2682873,1245891
2993,2026-01-08T06:45,8,0,,,2683573,1248545
732,2026-01-08T06:45,5,3,,,2681319,1248665
4267,2026-01-08T06:45,14,,,,2683457,1247065
4266,2026-01-08T06:45,2,7,,,2681301,1247665
4262,2026-01-08T06:45,3,0,,,2682731,1247708
2989,2026-01-08T06:45,9,3,,,2682278,1248324
4273,2026-01-08T06:45,4,18,,,2682971,1248179
1037,2026-01-08T06:45,13,4,,,2681339,1248647
4270,2026-01-08T06:45,8,5,,,2684006,1246566
4272,2026-01-08T06:45,29,,,,2682834,1247926
4242,2026-01-08T06:45,5,2,,,2682337,1248451
4258,2026-01-08T06:45,10,,,,2682683,1250569
4241,2026-01-08T06:45,3,0,,,2682297,1248328
3012,2026-01-08T06:45,4,2,,,2682647,1250364
2993,2026-01-08T07:00,2,3,,,2683573,1248545
2989,2026-01-08T07:00,11,7,,,2682278,1248324
4267,2026-01-08T07:00,17,,,,2683457,1247065
5002,2026-01-08T07:00,8,2,,,2682873,1245891
4269,2026-01-08T07:00,6,2,,,2682227,1244618
4266,2026-01-08T07:00,5,9,,,2681301,1247665
4273,2026-01-08T07:00,4,7,,,2682971,1248179
4272,2026-01-08T07:00,23,,,,2682834,1247926
4241,2026-01-08T07:00,2,3,,,2682297,1248328
3279,2026-01-08T07:00,,,0,0,2683437,1247199
4242,2026-01-08T07:00,8,0,,,2682337,1248451
1037,2026-01-08T07:00,15,6,,,2681339,1248647
4262,2026-01-08T07:00,1,0,,,2682731,1247708
3012,2026-01-08T07:00,11,0,,,2682647,1250364
3015,2026-01-08T07:00,,,1,1,2683023,1244140
732,2026-01-08T07:00,4,3,,,2681319,1248665
4270,2026-01-08T07:00,10,4,,,2684006,1246566
2997,2026-01-08T07:00,7,0,,,2682933,1248821
4249,2026-01-08T07:00,5,0,,,2682296,1248311
4258,2026-01-08T07:00,8,,,,2682683,1250569
4270,2026-01-08T07:15,13,11,,,2684006,1246566
2997,2026-01-08T07:15,13,5,,,2682933,1248821
4242,2026-01-08T07:15,6,0,,,2682337,1248451
4258,2026-01-08T07:15,19,,,,2682683,1250569
4241,2026-01-08T07:15,5,0,,,2682297,1248328
1037,2026-01-08T07:15,28,3,,,2681339,1248647
4267,2026-01-08T07:15,17,,,,2683457,1247065
4272,2026-01-08T07:15,44,,,,2682834,1247926
4262,2026-01-08T07:15,4,2,,,2682731,1247708
5002,2026-01-08T07:15,12,3,,,2682873,1245891
4249,2026-01-08T07:15,7,2,,,2682296,1248311
732,2026-01-08T07:15,4,4,,,2681319,1248665
4269,2026-01-08T07:15,9,2,,,2682227,1244618
2989,2026-01-08T07:15,17,7,,,2682278,1248324
3012,2026-01-08T07:15,6,7,,,2682647,1250364
4266,2026-01-08T07:15,5,16,,,2681301,1247665
2993,2026-01-08T07:15,14,2,,,2683573,1248545
3015,2026-01-08T07:15,,,2,1,2683023,1244140
4273,2026-01-08T07:15,8,16,,,2682971,1248179
3279,2026-01-08T07:15,,,0,0,2683437,1247199
3279,2026-01-08T07:30,,,0,0,2683437,1247199
4241,2026-01-08T07:30,6,0,,,2682297,1248328
4272,2026-01-08T07:30,37,,,,2682834,1247926
4273,2026-01-08T07:30,14,16,,,2682971,1248179
4266,2026-01-08T07:30,2,15,,,2681301,1247665
4269,2026-01-08T07:30,8,1,,,2682227,1244618
5002,2026-01-08T07:30,15,1,,,2682873,1245891
4267,2026-01-08T07:30,23,,,,2683457,1247065
2989,2026-01-08T07:30,21,9,,,2682278,1248324
2993,2026-01-08T07:30,24,3,,,2683573,1248545
4258,2026-01-08T07:30,16,,,,2682683,1250569
4249,2026-01-08T07:30,18,1,,,2682296,1248311
2997,2026-01-08T07:30,13,2,,,2682933,1248821
4270,2026-01-08T07:30,17,15,,,2684006,1246566
732,2026-01-08T07:30,4,9,,,2681319,1248665
3012,2026-01-08T07:30,12,4,,,2682647,1250364
3015,2026-01-08T07:30,,,6,7,2683023,1244140
4262,2026-01-08T07:30,7,1,,,2682731,1247708
1037,2026-01-08T07:30,24,5,,,2681339,1248647
4242,2026-01-08T07:30,15,0,,,2682337,1248451
4249,2026-01-08T07:45,20,1,,,2682296,1248311
3279,2026-01-08T07:45,,,0,0,2683437,1247199
4269,2026-01-08T07:45,23,5,,,2682227,1244618
2997,2026-01-08T07:45,14,3,,,2682933,1248821
3012,2026-01-08T07:45,13,5,,,2682647,1250364
5002,2026-01-08T07:45,9,2,,,2682873,1245891
2993,2026-01-08T07:45,20,7,,,2683573,1248545
732,2026-01-08T07:45,4,12,,,2681319,1248665
4267,2026-01-08T07:45,37,,,,2683457,1247065
4266,2026-01-08T07:45,11,16,,,2681301,1247665
4262,2026-01-08T07:45,3,0,,,2682731,1247708
2989,2026-01-08T07:45,42,16,,,2682278,1248324
4273,2026-01-08T07:45,10,14,,,2682971,1248179
1037,2026-01-08T07:45,24,6,,,2681339,1248647
4270,2026-01-08T07:45,10,14,,,2684006,1246566
4272,2026-01-08T07:45,46,,,,2682834,1247926
4242,2026-01-08T07:45,15,0,,,2682337,1248451
4258,2026-01-08T07:45,20,,,,2682683,1250569
4241,2026-01-08T07:45,5,0,,,2682297,1248328
3015,2026-01-08T07:45,,,2,7,2683023,1244140
2993,2026-01-08T08:00,22,10,,,2683573,1248545
5002,2026-01-08T08:00,16,1,,,2682873,1245891
4258,2026-01-08T08:00,12,,,,2682683,1250569
4266,2026-01-08T08:00,4,22,,,2681301,1247665
4249,2026-01-08T08:00,21,3,,,2682296,1248311
3279,2026-01-08T08:00,,,0,0,2683437,1247199
2997,2026-01-08T08:00,19,3,,,2682933,1248821
2989,2026-01-08T08:00,39,12,,,2682278,1248324
4270,2026-01-08T08:00,17,7,,,2684006,1246566
4241,2026-01-08T08:00,5,0,,,2682297,1248328
732,2026-01-08T08:00,4,8,,,2681319,1248665
4269,2026-01-08T08:00,11,6,,,2682227,1244618
3012,2026-01-08T08:00,11,7,,,2682647,1250364
4272,2026-01-08T08:00,48,,,,2682834,1247926
3015,2026-01-08T08:00,,,6,9,2683023,1244140
4267,2026-01-08T08:00,27,,,,2683457,1247065
4262,2026-01-08T08:00,8,1,,,2682731,1247708
4273,2026-01-08T08:00,9,19,,,2682971,1248179
1037,2026-01-08T08:00,35,6,,,2681339,1248647
4242,2026-01-08T08:00,32,0,,,2682337,1248451
4258,2026-01-08T08:15,18,,,,2682683,1250569
4249,2026-01-08T08:15,29,5,,,2682296,1248311
2997,2026-01-08T08:15,23,2,,,2682933,1248821
4270,2026-01-08T08:15,30,12,,,2684006,1246566
732,2026-01-08T08:15,6,5,,,2681319,1248665
3012,2026-01-08T08:15,10,11,,,2682647,1250364
3015,2026-01-08T08:15,,,12,4,2683023,1244140
4262,2026-01-08T08:15,10,0,,,2682731,1247708
1037,2026-01-08T08:15,44,11,,,2681339,1248647
4242,2026-01-08T08:15,31,0,,,2682337,1248451
3279,2026-01-08T08:15,,,0,0,2683437,1247199
4241,2026-01-08T08:15,13,0,,,2682297,1248328
4272,2026-01-08T08:15,36,,,,2682834,1247926
4273,2026-01-08T08:15,7,12,,,2682971,1248179
4266,2026-01-08T08:15,9,17,,,2681301,1247665
4269,2026-01-08T08:15,12,3,,,2682227,1244618
5002,2026-01-08T08:15,18,5,,,2682873,1245891
4267,2026-01-08T08:15,45,,,,2683457,1247065
2993,2026-01-08T08:15,20,7,,,2683573,1248545
2989,2026-01-08T08:15,58,10,,,2682278,1248324
2993,2026-01-08T08:30,17,6,,,2683573,1248545
2989,2026-01-08T08:30,43,7,,,2682278,1248324
4267,2026-01-08T08:30,26,,,,2683457,1247065
4262,2026-01-08T08:30,9,3,,,2682731,1247708
5002,2026-01-08T08:30,9,4,,,2682873,1245891
4269,2026-01-08T08:30,20,0,,,2682227,1244618
4266,2026-01-08T08:30,8,22,,,2681301,1247665
4273,2026-01-08T08:30,9,22,,,2682971,1248179
4272,2026-01-08T08:30,45,,,,2682834,1247926
4241,2026-01-08T08:30,6,2,,,2682297,1248328
4242,2026-01-08T08:30,16,1,,,2682337,1248451
3279,2026-01-08T08:30,,,0,0,2683437,1247199
1037,2026-01-08T08:30,37,10,,,2681339,1248647
3015,2026-01-08T08:30,,,1,8,2683023,1244140
3012,2026-01-08T08:30,10,7,,,2682647,1250364
732,2026-01-08T08:30,3,4,,,2681319,1248665
4270,2026-01-08T08:30,23,12,,,2684006,1246566
2997,2026-01-08T08:30,20,1,,,2682933,1248821
4249,2026-01-08T08:30,19,9,,,2682296,1248311
4258,2026-01-08T08:30,10,,,,2682683,1250569
2993,2026-01-08T08:45,25,2,,,2683573,1248545
4258,2026-01-08T08:45,14,,,,2682683,1250569
4267,2026-01-08T08:45,41,,,,2683457,1247065
4262,2026-01-08T08:45,12,1,,,2682731,1247708
5002,2026-01-08T08:45,14,4,,,2682873,1245891
4269,2026-01-08T08:45,8,3,,,2682227,1244618
4266,2026-01-08T08:45,9,23,,,2681301,1247665
4273,2026-01-08T08:45,13,11,,,2682971,1248179
4272,2026-01-08T08:45,28,,,,2682834,1247926
4241,2026-01-08T08:45,15,0,,,2682297,1248328
4242,2026-01-08T08:45,19,0,,,2682337,1248451
3279,2026-01-08T08:45,,,0,0,2683437,1247199
1037,2026-01-08T08:45,38,9,,,2681339,1248647
3015,2026-01-08T08:45,,,4,1,2683023,1244140
3012,2026-01-08T08:45,10,6,,,2682647,1250364
732,2026-01-08T08:45,4,8,,,2681319,1248665
4270,2026-01-08T08:45,12,7,,,2684006,1246566
2997,2026-01-08T08:45,21,1,,,2682933,1248821
4249,2026-01-08T08:45,19,8,,,2682296,1248311
2989,2026-01-08T08:45,34,20,,,2682278,1248324
2989,2026-01-08T09:00,22,4,,,2682278,1248324
4267,2026-01-08T09:00,32,,,,2683457,1247065
4262,2026-01-08T09:00,5,0,,,2682731,1247708
5002,2026-01-08T09:00,7,6,,,2682873,1245891
4269,2026-01-08T09:00,6,0,,,2682227,1244618
4266,2026-01-08T09:00,6,15,,,2681301,1247665
4273,2026-01-08T09:00,4,5,,,2682971,1248179
4272,2026-01-08T09:00,20,,,,2682834,1247926
4241,2026-01-08T09:00,2,2,,,2682297,1248328
4242,2026-01-08T09:00,11,0,,,2682337,1248451
3279,2026-01-08T09:00,,,0,0,2683437,1247199
1037,2026-01-08T09:00,31,5,,,2681339,1248647
3015,2026-01-08T09:00,,,0,4,2683023,1244140
3012,2026-01-08T09:00,2,8,,,2682647,1250364
732,2026-01-08T09:00,5,4,,,2681319,1248665
4270,2026-01-08T09:00,10,3,,,2684006,1246566
2997,2026-01-08T09:00,8,0,,,2682933,1248821
4249,2026-01-08T09:00,13,7,,,2682296,1248311
4258,2026-01-08T09:00,7,,,,2682683,1250569
2993,2026-01-08T09:00,11,4,,,2683573,1248545
2997,2026-01-08T09:15,7,0,,,2682933,1248821
4249,2026-01-08T09:15,10,4,,,2682296,1248311
3279,2026-01-08T09:15,,,0,0,2683437,1247199
2993,2026-01-08T09:15,3,2,,,2683573,1248545
4241,2026-01-08T09:15,1,0,,,2682297,1248328
3012,2026-01-08T09:15,2,3,,,2682647,1250364
4262,2026-01-08T09:15,3,2,,,2682731,1247708
4272,2026-01-08T09:15,17,,,,2682834,1247926
1037,2026-01-08T09:15,20,2,,,2681339,1248647
5002,2026-01-08T09:15,8,0,,,2682873,1245891
4258,2026-01-08T09:15,9,,,,2682683,1250569
4270,2026-01-08T09:15,7,5,,,2684006,1246566
4269,2026-01-08T09:15,11,7,,,2682227,1244618
4267,2026-01-08T09:15,21,,,,2683457,1247065
732,2026-01-08T09:15,4,5,,,2681319,1248665
4266,2026-01-08T09:15,6,10,,,2681301,1247665
2989,2026-01-08T09:15,16,8,,,2682278,1248324
3015,2026-01-08T09:15,,,5,5,2683023,1244140
4273,2026-01-08T09:15,7,9,,,2682971,1248179
4242,2026-01-08T09:15,12,0,,,2682337,1248451
4242,2026-01-08T09:30,5,0,,,2682337,1248451
4241,2026-01-08T09:30,9,0,,,2682297,1248328
4272,2026-01-08T09:30,22,,,,2682834,1247926
4273,2026-01-08T09:30,3,4,,,2682971,1248179
4266,2026-01-08T09:30,4,5,,,2681301,1247665
4269,2026-01-08T09:30,22,4,,,2682227,1244618
5002,2026-01-08T09:30,5,0,,,2682873,1245891
4262,2026-01-08T09:30,3,1,,,2682731,1247708
4267,2026-01-08T09:30,18,,,,2683457,1247065
2989,2026-01-08T09:30,15,5,,,2682278,1248324
2993,2026-01-08T09:30,7,0,,,2683573,1248545
4258,2026-01-08T09:30,4,,,,2682683,1250569
4249,2026-01-08T09:30,11,2,,,2682296,1248311
2997,2026-01-08T09:30,3,0,,,2682933,1248821
4270,2026-01-08T09:30,8,3,,,2684006,1246566
732,2026-01-08T09:30,0,3,,,2681319,1248665
3015,2026-01-08T09:30,,,2,1,2683023,1244140
1037,2026-01-08T09:30,17,1,,,2681339,1248647
3012,2026-01-08T09:30,1,2,,,2682647,1250364
3279,2026-01-08T09:30,,,0,0,2683437,1247199
4258,2026-01-08T09:45,3,,,,2682683,1250569
4242,2026-01-08T09:45,4,0,,,2682337,1248451
4269,2026-01-08T09:45,7,4,,,2682227,1244618
4249,2026-01-08T09:45,6,3,,,2682296,1248311
732,2026-01-08T09:45,1,1,,,2681319,1248665
5002,2026-01-08T09:45,3,6,,,2682873,1245891
2989,2026-01-08T09:45,12,9,,,2682278,1248324
4270,2026-01-08T09:45,5,1,,,2684006,1246566
4262,2026-01-08T09:45,2,0,,,2682731,1247708
4266,2026-01-08T09:45,6,8,,,2681301,1247665
1037,2026-01-08T09:45,13,2,,,2681339,1248647
4267,2026-01-08T09:45,37,,,,2683457,1247065
4273,2026-01-08T09:45,2,9,,,2682971,1248179
3012,2026-01-08T09:45,3,2,,,2682647,1250364
2997,2026-01-08T09:45,3,0,,,2682933,1248821
4272,2026-01-08T09:45,10,,,,2682834,1247926
3279,2026-01-08T09:45,,,0,0,2683437,1247199
2993,2026-01-08T09:45,4,3,,,2683573,1248545
4241,2026-01-08T09:45,8,0,,,2682297,1248328
3015,2026-01-08T09:45,,,0,3,2683023,1244140
4269,2026-01-08T10:00,2,1,,,2682227,1244618
4266,2026-01-08T10:00,4,5,,,2681301,1247665
4273,2026-01-08T10:00,3,3,,,2682971,1248179
4272,2026-01-08T10:00,9,,,,2682834,1247926
4241,2026-01-08T10:00,3,0,,,2682297,1248328
4242,2026-01-08T10:00,9,0,,,2682337,1248451
3279,2026-01-08T10:00,,,0,0,2683437,1247199
3012,2026-01-08T10:00,2,6,,,2682647,1250364
1037,2026-01-08T10:00,10,3,,,2681339,1248647
3015,2026-01-08T10:00,,,1,1,2683023,1244140
732,2026-01-08T10:00,1,4,,,2681319,1248665
4270,2026-01-08T10:00,4,2,,,2684006,1246566
2997,2026-01-08T10:00,3,0,,,2682933,1248821
4249,2026-01-08T10:00,13,4,,,2682296,1248311
4258,2026-01-08T10:00,4,,,,2682683,1250569
2993,2026-01-08T10:00,3,5,,,2683573,1248545
2989,2026-01-08T10:00,13,10,,,2682278,1248324
4267,2026-01-08T10:00,18,,,,2683457,1247065
4262,2026-01-08T10:00,0,2,,,2682731,1247708
5002,2026-01-08T10:00,2,0,,,2682873,1245891
2989,2026-01-08T10:15,11,5,,,2682278,1248324
4267,2026-01-08T10:15,20,,,,2683457,1247065
732,2026-01-08T10:15,2,1,,,2681319,1248665
5002,2026-01-08T10:15,6,2,,,2682873,1245891
1037,2026-01-08T10:15,4,3,,,2681339,1248647
4270,2026-01-08T10:15,1,2,,,2684006,1246566
4273,2026-01-08T10:15,2,6,,,2682971,1248179
3012,2026-01-08T10:15,2,0,,,2682647,1250364
2997,2026-01-08T10:15,2,1,,,2682933,1248821
4272,2026-01-08T10:15,9,,,,2682834,1247926
4262,2026-01-08T10:15,3,0,,,2682731,1247708
2993,2026-01-08T10:15,4,1,,,2683573,1248545
4241,2026-01-08T10:15,7,0,,,2682297,1248328
4266,2026-01-08T10:15,8,5,,,2681301,1247665
4258,2026-01-08T10:15,1,,,,2682683,1250569
4242,2026-01-08T10:15,6,0,,,2682337,1248451
4269,2026-01-08T10:15,4,3,,,2682227,1244618
4249,2026-01-08T10:15,4,4,,,2682296,1248311
3279,2026-01-08T10:15,,,0,0,2683437,1247199
3015,2026-01-08T10:15,,,0,2,2683023,1244140
3015,2026-01-08T10:30,,,3,2,2683023,1244140
1037,2026-01-08T10:30,4,3,,,2681339,1248647
3012,2026-01-08T10:30,0,1,,,2682647,1250364
3279,2026-01-08T10:30,,,0,0,2683437,1247199
4242,2026-01-08T10:30,3,0,,,2682337,1248451
4241,2026-01-08T10:30,5,0,,,2682297,1248328
4272,2026-01-08T10:30,10,,,,2682834,1247926
4273,2026-01-08T10:30,4,2,,,2682971,1248179
4266,2026-01-08T10:30,2,3,,,2681301,1247665
4269,2026-01-08T10:30,2,0,,,2682227,1244618
5002,2026-01-08T10:30,0,0,,,2682873,1245891
4262,2026-01-08T10:30,2,0,,,2682731,1247708
4267,2026-01-08T10:30,15,,,,2683457,1247065
2989,2026-01-08T10:30,6,1,,,2682278,1248324
2993,2026-01-08T10:30,1,1,,,2683573,1248545
4258,2026-01-08T10:30,2,,,,2682683,1250569
4249,2026-01-08T10:30,3,1,,,2682296,1248311
2997,2026-01-08T10:30,0,0,,,2682933,1248821
4270,2026-01-08T10:30,2,3,,,2684006,1246566
732,2026-01-08T10:30,0,2,,,2681319,1248665
4262,2026-01-08T10:45,2,2,,,2682731,1247708
3015,2026-01-08T10:45,,,5,0,2683023,1244140
4241,2026-01-08T10:45,7,0,,,2682297,1248328
4267,2026-01-08T10:45,18,,,,2683457,1247065
4258,2026-01-08T10:45,1,,,,2682683,1250569
4272,2026-01-08T10:45,8,,,,2682834,1247926
4269,2026-01-08T10:45,1,0,,,2682227,1244618
2993,2026-01-08T10:45,0,0,,,2683573,1248545
4273,2026-01-08T10:45,2,1,,,2682971,1248179
4242,2026-01-08T10:45,0,0,,,2682337,1248451
2997,2026-01-08T10:45,1,1,,,2682933,1248821
4266,2026-01-08T10:45,3,6,,,2681301,1247665
3279,2026-01-08T10:45,,,0,0,2683437,1247199
4270,2026-01-08T10:45,3,1,,,2684006,1246566
2989,2026-01-08T10:45,16,2,,,2682278,1248324
3012,2026-01-08T10:45,2,2,,,2682647,1250364
732,2026-01-08T10:45,0,1,,,2681319,1248665
5002,2026-01-08T10:45,4,2,,,2682873,1245891
1037,2026-01-08T10:45,9,0,,,2681339,1248647
4249,2026-01-08T10:45,3,6,,,2682296,1248311
2989,2026-01-08T11:00,10,2,,,2682278,1248324
4267,2026-01-08T11:00,24,,,,2683457,1247065
4262,2026-01-08T11:00,1,2,,,2682731,1247708
5002,2026-01-08T11:00,1,1,,,2682873,1245891
4269,2026-01-08T11:00,1,0,,,2682227,1244618
4266,2026-01-08T11:00,0,4,,,2681301,1247665
4273,2026-01-08T11:00,5,0,,,2682971,1248179
4272,2026-01-08T11:00,12,,,,2682834,1247926
4241,2026-01-08T11:00,2,0,,,2682297,1248328
4242,2026-01-08T11:00,0,0,,,2682337,1248451
3279,2026-01-08T11:00,,,0,0,2683437,1247199
3012,2026-01-08T11:00,1,0,,,2682647,1250364
1037,2026-01-08T11:00,1,1,,,2681339,1248647
3015,2026-01-08T11:00,,,1,1,2683023,1244140
732,2026-01-08T11:00,1,5,,,2681319,1248665
4270,2026-01-08T11:00,4,8,,,2684006,1246566
2997,2026-01-08T11:00,1,0,,,2682933,1248821
4249,2026-01-08T11:00,2,0,,,2682296,1248311
4258,2026-01-08T11:00,0,,,,2682683,1250569
2993,2026-01-08T11:00,0,1,,,2683573,1248545
2997,2026-01-08T11:15,4,0,,,2682933,1248821
4249,2026-01-08T11:15,4,3,,,2682296,1248311
3279,2026-01-08T11:15,,,0,0,2683437,1247199
2993,2026-01-08T11:15,1,0,,,2683573,1248545
4241,2026-01-08T11:15,4,0,,,2682297,1248328
3012,2026-01-08T11:15,1,0,,,2682647,1250364
4262,2026-01-08T11:15,0,0,,,2682731,1247708
4272,2026-01-08T11:15,7,,,,2682834,1247926
1037,2026-01-08T11:15,3,5,,,2681339,1248647
5002,2026-01-08T11:15,1,4,,,2682873,1245891
4258,2026-01-08T11:15,0,,,,2682683,1250569
4270,2026-01-08T11:15,1,1,,,2684006,1246566
4269,2026-01-08T11:15,4,3,,,2682227,1244618
4267,2026-01-08T11:15,19,,,,2683457,1247065
732,2026-01-08T11:15,0,9,,,2681319,1248665
4266,2026-01-08T11:15,6,8,,,2681301,1247665
2989,2026-01-08T11:15,7,2,,,2682278,1248324
3015,2026-01-08T11:15,,,1,0,2683023,1244140
4273,2026-01-08T11:15,0,4,,,2682971,1248179
4242,2026-01-08T11:15,2,0,,,2682337,1248451
4242,2026-01-08T11:30,2,0,,,2682337,1248451
4241,2026-01-08T11:30,6,4,,,2682297,1248328
4272,2026-01-08T11:30,10,,,,2682834,1247926
4273,2026-01-08T11:30,1,1,,,2682971,1248179
4266,2026-01-08T11:30,6,3,,,2681301,1247665
4269,2026-01-08T11:30,2,5,,,2682227,1244618
5002,2026-01-08T11:30,1,1,,,2682873,1245891
4262,2026-01-08T11:30,3,2,,,2682731,1247708
4267,2026-01-08T11:30,30,,,,2683457,1247065
2989,2026-01-08T11:30,7,4,,,2682278,1248324
2993,2026-01-08T11:30,1,1,,,2683573,1248545
4258,2026-01-08T11:30,0,,,,2682683,1250569
4249,2026-01-08T11:30,8,1,,,2682296,1248311
2997,2026-01-08T11:30,0,0,,,2682933,1248821
4270,2026-01-08T11:30,4,3,,,2684006,1246566
732,2026-01-08T11:30,1,1,,,2681319,1248665
3015,2026-01-08T11:30,,,2,1,2683023,1244140
1037,2026-01-08T11:30,5,2,,,2681339,1248647
3012,2026-01-08T11:30,3,0,,,2682647,1250364
3279,2026-01-08T11:30,,,0,0,2683437,1247199
4258,2026-01-08T11:45,0,,,,2682683,1250569
4242,2026-01-08T11:45,3,0,,,2682337,1248451
4269,2026-01-08T11:45,7,4,,,2682227,1244618
4249,2026-01-08T11:45,10,4,,,2682296,1248311
732,2026-01-08T11:45,2,4,,,2681319,1248665
5002,2026-01-08T11:45,0,1,,,2682873,1245891
2989,2026-01-08T11:45,11,11,,,2682278,1248324
4270,2026-01-08T11:45,2,5,,,2684006,1246566
4262,2026-01-08T11:45,2,1,,,2682731,1247708
4266,2026-01-08T11:45,7,7,,,2681301,1247665
1037,2026-01-08T11:45,4,4,,,2681339,1248647
4267,2026-01-08T11:45,9,,,,2683457,1247065
4273,2026-01-08T11:45,5,0,,,2682971,1248179
3012,2026-01-08T11:45,3,1,,,2682647,1250364
2997,2026-01-08T11:45,1,2,,,2682933,1248821
4272,2026-01-08T11:45,11,,,,2682834,1247926
3279,2026-01-08T11:45,,,0,0,2683437,1247199
2993,2026-01-08T11:45,3,0,,,2683573,1248545
4241,2026-01-08T11:45,9,0,,,2682297,1248328
3015,2026-01-08T11:45,,,1,2,2683023,1244140
2989,2026-01-08T12:00,9,1,,,2682278,1248324
4267,2026-01-08T12:00,16,,,,2683457,1247065
4262,2026-01-08T12:00,2,3,,,2682731,1247708
5002,2026-01-08T12:00,5,5,,,2682873,1245891
4269,2026-01-08T12:00,4,2,,,2682227,1244618
4266,2026-01-08T12:00,22,7,,,2681301,1247665
4273,2026-01-08T12:00,4,6,,,2682971,1248179
4272,2026-01-08T12:00,13,,,,2682834,1247926
4241,2026-01-08T12:00,13,0,,,2682297,1248328
4242,2026-01-08T12:00,2,0,,,2682337,1248451
3279,2026-01-08T12:00,,,0,0,2683437,1247199
3012,2026-01-08T12:00,1,2,,,2682647,1250364
1037,2026-01-08T12:00,5,1,,,2681339,1248647
3015,2026-01-08T12:00,,,12,7,2683023,1244140
732,2026-01-08T12:00,1,1,,,2681319,1248665
4270,2026-01-08T12:00,4,3,,,2684006,1246566
4249,2026-01-08T12:00,10,5,,,2682296,1248311
2997,2026-01-08T12:00,2,5,,,2682933,1248821
4258,2026-01-08T12:00,2,,,,2682683,1250569
2993,2026-01-08T12:00,1,0,,,2683573,1248545
4249,2026-01-08T12:15,6,9,,,2682296,1248311
2997,2026-01-08T12:15,1,5,,,2682933,1248821
3279,2026-01-08T12:15,,,0,0,2683437,1247199
2993,2026-01-08T12:15,3,0,,,2683573,1248545
4241,2026-01-08T12:15,4,0,,,2682297,1248328
3012,2026-01-08T12:15,1,1,,,2682647,1250364
4262,2026-01-08T12:15,0,4,,,2682731,1247708
4272,2026-01-08T12:15,13,,,,2682834,1247926
1037,2026-01-08T12:15,4,5,,,2681339,1248647
5002,2026-01-08T12:15,0,0,,,2682873,1245891
4258,2026-01-08T12:15,5,,,,2682683,1250569
4270,2026-01-08T12:15,0,5,,,2684006,1246566
4269,2026-01-08T12:15,5,1,,,2682227,1244618
4267,2026-01-08T12:15,18,,,,2683457,1247065
732,2026-01-08T12:15,0,5,,,2681319,1248665
4266,2026-01-08T12:15,7,1,,,2681301,1247665
2989,2026-01-08T12:15,8,5,,,2682278,1248324
3015,2026-01-08T12:15,,,13,10,2683023,1244140
4273,2026-01-08T12:15,6,4,,,2682971,1248179
4242,2026-01-08T12:15,6,0,,,2682337,1248451
4242,2026-01-08T12:30,1,0,,,2682337,1248451
4241,2026-01-08T12:30,3,0,,,2682297,1248328
4272,2026-01-08T12:30,10,,,,2682834,1247926
4273,2026-01-08T12:30,4,3,,,2682971,1248179
4266,2026-01-08T12:30,2,5,,,2681301,1247665
4269,2026-01-08T12:30,4,1,,,2682227,1244618
5002,2026-01-08T12:30,2,3,,,2682873,1245891
4262,2026-01-08T12:30,0,0,,,2682731,1247708
4267,2026-01-08T12:30,12,,,,2683457,1247065
2989,2026-01-08T12:30,5,7,,,2682278,1248324
2993,2026-01-08T12:30,1,0,,,2683573,1248545
